CustomerID,CustomerStatus,Country,Units,Spent,Order_Count
16818-UK,Regular,United Kingdom,2165,3349.57,11
16820-UK,One time,United Kingdom,307,497.61,1
16823-UK,One time,United Kingdom,136,358.38,1
16824-UK,New,United Kingdom,236,460.64,2
16825-UK,New,United Kingdom,566,775.18,2
16826-UK,One time,United Kingdom,158,341.7,1
16828-UK,New,United Kingdom,59,128.5,2
16829-UK,One time,United Kingdom,99,197.22,1
16830-UK,One time,United Kingdom,264,325.91,1
16832-UK,Return,United Kingdom,33,199.15,3
16833-UK,Return,United Kingdom,440,1106.53,4
16834-UK,One time,United Kingdom,358,413.46,1
16835-UK,New,United Kingdom,61,180.85,2
16836-UK,New,United Kingdom,165,251.87,2
16837-UK,Regular,United Kingdom,1563,3170.98,11
16838-UK,New,United Kingdom,185,588.85,2
16839-UK,Regular,United Kingdom,8975,16594.35,34
16841-UK,Regular,United Kingdom,2250,1869.82,6
16842-UK,Return,United Kingdom,693,1264.19,3
16843-UK,Regular,United Kingdom,10159,10196.57,16
16846-UK,One time,United Kingdom,135,214.32,1
16847-UK,One time,United Kingdom,78,193.44,1
16848-UK,One time,United Kingdom,182,281.42,1
16849-UK,One time,United Kingdom,33,124.57,1
16850-UK,One time,United Kingdom,249,332.41,1
16851-UK,Return,United Kingdom,271,342.45,3
16852-UK,New,United Kingdom,56,144.91,2
16855-UK,New,United Kingdom,164,328.4,2
16856-UK,One time,United Kingdom,12,35.4,1
16858-UK,One time,United Kingdom,91,375.69,1
16859-UK,New,United Kingdom,827,747.81,2
16861-UK,New,United Kingdom,140,173.76,2
16863-UK,New,United Kingdom,409,502.8,2
16866-UK,Return,United Kingdom,60,207.74,3
16869-UK,Return,United Kingdom,585,825.42,4
16871-UK,Return,United Kingdom,1253,2812.34,6
16872-UK,Return,United Kingdom,600,680.02,3
16873-UK,Return,United Kingdom,3840,7123.62,6
16875-UK,Return,United Kingdom,1069,2095.53,5
16877-UK,Return,United Kingdom,463,853.72,6
16878-UK,One time,United Kingdom,12,13.3,1
16880-UK,Regular,United Kingdom,753,1519.08,7
16881-UK,One time,United Kingdom,600,432,1
16882-UK,Return,United Kingdom,424,705.12,3
16883-UK,New,United Kingdom,104,276.73,2
16884-UK,New,United Kingdom,320,429.84,2
16885-UK,Return,United Kingdom,184,471.51,3
16887-UK,One time,United Kingdom,157,194.88,1
16889-UK,Return,United Kingdom,925,1578.67,3
16891-UK,Return,United Kingdom,283,809.7,5
16892-UK,Return,United Kingdom,239,525.54,5
16893-UK,One time,United Kingdom,62,145.93,1
16895-UK,One time,United Kingdom,102,219.14,1
16897-UK,New,United Kingdom,73,289.78,2
16898-UK,Return,United Kingdom,419,508.81,3
16899-UK,Return,United Kingdom,522,1281.56,6
16900-UK,Return,United Kingdom,833,887.11,3
16902-UK,One time,United Kingdom,629,1706.88,1
16903-UK,One time,United Kingdom,262,373.24,1
16904-UK,Regular,United Kingdom,2034,3754.27,16
16905-UK,Regular,United Kingdom,1408,3102.43,7
16906-UK,Regular,United Kingdom,281,579.77,4
16907-UK,Return,United Kingdom,298,981.65,5
16909-UK,One time,United Kingdom,436,379.14,1
16910-UK,Regular,United Kingdom,886,1510.06,8
16912-UK,Regular,United Kingdom,1029,2575.38,11
16913-UK,One time,United Kingdom,82,113.44,1
16914-UK,One time,United Kingdom,121,208.46,1
16915-UK,Regular,United Kingdom,132,621.68,6
16916-UK,New,United Kingdom,440,576.26,2
16917-UK,One time,United Kingdom,232,391.52,1
16918-UK,Return,United Kingdom,721,1068.82,6
16919-UK,Regular,United Kingdom,1413,2596.45,11
16921-UK,One time,United Kingdom,171,169.79,1
16923-UK,Regular,United Kingdom,3417,7247.61,19
16924-UK,Regular,United Kingdom,493,846.75,3
16926-UK,One time,United Kingdom,35,230.25,1
16927-UK,Return,United Kingdom,993,543.05,3
16928-UK,Regular,United Kingdom,2114,2847.6,17
16929-UK,Regular,United Kingdom,929,1295.39,7
16930-UK,Return,United Kingdom,341,380.55,3
16931-UK,Regular,United Kingdom,3158,4604.22,21
16932-UK,One time,United Kingdom,87,161.94,1
16933-UK,New,United Kingdom,288,563.23,2
16934-UK,New,United Kingdom,399,950.93,2
16936-UK,One time,United Kingdom,173,262.68,1
16938-UK,Return,United Kingdom,2540,2736.38,4
16940-UK,Return,United Kingdom,2169,3049.88,3
16942-UK,Regular,United Kingdom,811,1920.59,9
16943-UK,Return,United Kingdom,145,816.73,3
16945-UK,Regular,United Kingdom,2725,4345.5,19
16947-UK,One time,United Kingdom,312,406.48,1
16948-UK,Return,United Kingdom,1614,435.02,3
16949-UK,Return,United Kingdom,791,1286.27,6
16950-UK,Return,United Kingdom,644,1178.56,3
16951-UK,Return,United Kingdom,1318,1277.75,3
16952-UK,New,United Kingdom,92,167.61,2
16953-UK,One time,United Kingdom,10,20.8,1
16954-UK,Regular,United Kingdom,1054,2085.08,9
16955-UK,Return,United Kingdom,266,518.67,4
16956-UK,One time,United Kingdom,114,308.74,1
16957-UK,New,United Kingdom,172,416.64,2
16959-UK,One time,United Kingdom,49,117.35,1
16960-UK,Return,United Kingdom,304,507.05,3
16961-UK,One time,United Kingdom,125,234.17,1
16963-UK,One time,United Kingdom,35,110.55,1
16965-UK,One time,United Kingdom,291,201.19,1
16966-UK,Regular,United Kingdom,1981,2154.97,7
16967-UK,One time,United Kingdom,333,319.02,1
16968-UK,New,United Kingdom,326,439.43,2
16969-UK,Return,United Kingdom,816,650.41,3
16971-UK,One time,United Kingdom,72,357.21,1
16976-UK,One time,United Kingdom,88,251.52,1
16978-UK,One time,United Kingdom,166,344.33,1
16979-UK,Regular,United Kingdom,865,1852,6
16980-UK,New,United Kingdom,788,1078.96,2
16982-UK,One time,United Kingdom,182,384.06,1
16983-UK,Return,United Kingdom,1379,1931.25,7
16984-UK,New,United Kingdom,2423,4481.35,2
16985-UK,Return,United Kingdom,1832,5464.12,10
16986-UK,New,United Kingdom,1040,1873.2,2
16987-UK,Return,United Kingdom,402,1625.05,7
16988-UK,One time,United Kingdom,43,126.12,1
16989-UK,Regular,United Kingdom,1233,1133.25,6
16990-UK,One time,United Kingdom,100,179,1
16992-UK,Return,United Kingdom,860,1614.31,5
16996-UK,Return,United Kingdom,544,1456.96,6
16997-UK,Return,United Kingdom,360,702,3
16998-UK,Return,United Kingdom,76,295,4
16999-UK,New,United Kingdom,294,484.82,2
17001-UK,Regular,United Kingdom,2164,3989.57,11
17002-UK,Return,United Kingdom,679,1493.73,3
17004-UK,New,United Kingdom,819,1412.94,2
17006-UK,Return,United Kingdom,272,781.78,4
17007-UK,Return,United Kingdom,597,889.93,6
17010-UK,One time,United Kingdom,118,195.36,1
17011-UK,One time,United Kingdom,186,270.9,1
17014-UK,Regular,United Kingdom,245,586.33,3
17015-UK,Return,United Kingdom,1981,1842.56,3
17017-UK,Regular,United Kingdom,6673,8694.26,20
17018-UK,New,United Kingdom,176,920.1,2
17019-UK,Return,United Kingdom,827,1272.61,4
17022-UK,One time,United Kingdom,108,71,1
17024-UK,Return,United Kingdom,69,95.85,3
17025-UK,Return,United Kingdom,235,357.77,3
17026-UK,New,United Kingdom,97,154.83,2
17027-UK,Regular,United Kingdom,421,890.29,6
17029-UK,New,United Kingdom,400,716,2
17030-UK,One time,United Kingdom,146,146.87,1
17031-UK,New,United Kingdom,235,380.35,2
17033-UK,Return,United Kingdom,750,1030.14,3
17034-UK,Return,United Kingdom,410,745.52,3
17035-UK,New,United Kingdom,229,433.53,2
17037-UK,One time,United Kingdom,656,1267.32,1
17038-UK,One time,United Kingdom,28,112.4,1
17040-UK,One time,United Kingdom,181,449.73,1
17041-UK,Return,United Kingdom,951,1081.57,3
17042-UK,Regular,United Kingdom,994,1044.38,5
17043-UK,Return,United Kingdom,998,1735.18,4
17044-UK,One time,United Kingdom,504,948.48,1
17045-UK,Return,United Kingdom,106,339.44,3
17046-UK,One time,United Kingdom,510,642.02,1
17047-UK,Return,United Kingdom,533,1100.9,3
17048-UK,Return,United Kingdom,485,925.35,3
17049-UK,Regular,United Kingdom,2676,5659.98,9
17050-UK,Regular,United Kingdom,1614,3228.84,6
17051-UK,One time,United Kingdom,184,247.14,1
17052-UK,One time,United Kingdom,261,413.75,1
17053-UK,One time,United Kingdom,122,498.48,1
17054-UK,Return,United Kingdom,804,1356.33,5
17058-UK,Return,United Kingdom,592,1179.89,3
17059-UK,Return,United Kingdom,1855,3095.04,5
17060-UK,One time,United Kingdom,216,234.24,1
17061-UK,Regular,United Kingdom,1526,5232.23,11
17062-UK,Return,United Kingdom,430,538.37,4
17063-UK,Return,United Kingdom,770,1461.14,7
17064-UK,Return,United Kingdom,318,859.35,3
17068-UK,Regular,United Kingdom,2164,4552.14,21
17069-UK,Return,United Kingdom,1506,2709.7,9
17070-UK,One time,United Kingdom,133,312.14,1
17071-UK,Regular,United Kingdom,1197,2429.03,9
17073-UK,Regular,United Kingdom,759,1446.09,4
17075-UK,Regular,United Kingdom,292,834.12,4
17076-UK,Return,United Kingdom,295,841.08,3
17078-UK,New,United Kingdom,788,378.2,2
17079-UK,One time,United Kingdom,24,118.8,1
17080-UK,New,United Kingdom,166,287.62,2
17081-UK,New,United Kingdom,78,290.16,2
17082-UK,New,United Kingdom,1049,2003.85,2
17083-UK,Return,United Kingdom,772,1405.78,3
17084-UK,New,United Kingdom,1816,2949.75,2
17085-UK,Return,United Kingdom,786,1566.65,5
17086-UK,Regular,United Kingdom,1859,2050.08,6
17088-UK,Return,United Kingdom,868,1991.01,4
17090-UK,Return,United Kingdom,921,2043.95,7
17091-UK,Regular,United Kingdom,1746,3827.76,9
17092-UK,Regular,United Kingdom,1131,1777.78,4
17094-UK,One time,United Kingdom,152,302,1
17095-UK,Return,United Kingdom,618,1324.16,3
17096-UK,Return,United Kingdom,339,1022.13,4
17097-SPN,Regular,Spain,459,954.42,8
17100-UK,New,United Kingdom,800,971.74,2
17101-UK,Return,United Kingdom,815,1621.73,4
17102-UK,One time,United Kingdom,2,25.5,1
17105-UK,New,United Kingdom,693,665.78,2
17107-UK,Return,United Kingdom,4837,10815.43,6
17109-UK,Return,United Kingdom,589,885.04,6
17110-UK,One time,United Kingdom,50,163.3,1
17111-UK,One time,United Kingdom,302,248.61,1
17114-UK,Regular,United Kingdom,219,808.62,8
17115-UK,Return,United Kingdom,372,837.5,3
17117-UK,One time,United Kingdom,68,116.2,1
17118-UK,One time,United Kingdom,154,157.02,1
17119-UK,New,United Kingdom,334,606.91,2
17120-UK,One time,United Kingdom,120,307.46,1
17122-UK,One time,United Kingdom,80,138.32,1
17123-UK,One time,United Kingdom,246,345.3,1
17124-UK,One time,United Kingdom,130,298.89,1
17125-UK,One time,United Kingdom,291,259.35,1
17126-UK,Return,United Kingdom,792,1004.75,5
17128-UK,One time,United Kingdom,76,157.09,1
17131-UK,Regular,United Kingdom,983,2463.17,5
17133-UK,Return,United Kingdom,2730,4892.24,7
17134-UK,New,United Kingdom,102,425,2
17135-UK,Return,United Kingdom,1224,1139.73,7
17138-UK,One time,United Kingdom,126,380.5,1
17139-UK,Regular,United Kingdom,5182,10668.47,12
17140-UK,One time,United Kingdom,302,465.32,1
17142-UK,One time,United Kingdom,81,579,1
17144-UK,New,United Kingdom,483,984.57,2
17146-UK,Return,United Kingdom,212,749.78,3
17147-UK,Return,United Kingdom,882,1714.59,4
17148-UK,One time,United Kingdom,82,124.88,1
17152-UK,Return,United Kingdom,517,1689.5,3
17153-UK,One time,United Kingdom,104,213.78,1
17154-UK,One time,United Kingdom,490,329.34,1
17155-UK,New,United Kingdom,242,251.7,2
17157-UK,New,United Kingdom,172,319,2
17158-UK,Return,United Kingdom,778,1266.97,3
17159-UK,Return,United Kingdom,1111,1538.88,3
17160-UK,Return,United Kingdom,2856,3518.03,6
17162-UK,Regular,United Kingdom,1001,1715.46,10
17163-UK,New,United Kingdom,66,293.1,2
17164-UK,Return,United Kingdom,1501,2467.35,7
17165-UK,One time,United Kingdom,100,158.68,1
17166-UK,New,United Kingdom,78,206.34,2
17169-UK,New,United Kingdom,526,835.78,2
17171-UK,One time,United Kingdom,185,224.91,1
17172-UK,One time,United Kingdom,480,317.76,1
17173-UK,Regular,United Kingdom,1122,3766.6,8
17174-UK,One time,United Kingdom,41,59.9,1
17175-UK,Return,United Kingdom,866,1443.69,4
17176-UK,One time,United Kingdom,170,306.13,1
17179-UK,Return,United Kingdom,290,711.79,3
17180-UK,Return,United Kingdom,683,796.03,4
17181-UK,New,United Kingdom,241,239.92,2
17183-UK,Regular,United Kingdom,1296,3347.31,6
17186-UK,New,United Kingdom,200,144,2
17187-UK,One time,United Kingdom,144,203.95,1
17188-UK,Return,United Kingdom,1328,2474.23,7
17189-UK,New,United Kingdom,227,384.4,2
17190-UK,New,United Kingdom,161,444.74,2
17191-UK,Return,United Kingdom,1167,2095.13,7
17193-UK,Regular,United Kingdom,1254,1699.3,7
17194-UK,New,United Kingdom,119,262.62,2
17197-UK,One time,United Kingdom,191,1013.01,1
17198-UK,Return,United Kingdom,357,692.22,3
17201-UK,One time,United Kingdom,268,342.63,1
17203-UK,Return,United Kingdom,2850,3563.85,6
17204-UK,Return,United Kingdom,646,1564.56,4
17205-UK,One time,United Kingdom,884,384.08,1
17206-UK,One time,United Kingdom,76,204.24,1
17211-UK,Regular,United Kingdom,1323,2317.22,8
17212-UK,One time,United Kingdom,147,226.85,1
17213-UK,Return,United Kingdom,1176,2781.23,7
17214-UK,Return,United Kingdom,276,1069.12,6
17217-UK,One time,United Kingdom,24,113.5,1
17218-UK,Regular,United Kingdom,958,1960.72,10
17219-UK,One time,United Kingdom,89,114.23,1
17220-UK,Regular,United Kingdom,1905,3198.25,14
17221-UK,New,United Kingdom,288,335.13,2
17222-UK,One time,United Kingdom,128,354.15,1
17223-UK,New,United Kingdom,112,426.79,2
17226-UK,One time,United Kingdom,406,393.49,1
17227-UK,Regular,United Kingdom,741,939.32,6
17228-UK,Regular,United Kingdom,1532,1906.09,8
17229-UK,New,United Kingdom,185,318.76,2
17230-UK,Return,United Kingdom,1651,3638.41,8
17231-UK,Regular,United Kingdom,1742,3174.32,10
17232-UK,New,United Kingdom,203,421.52,2
17233-UK,One time,United Kingdom,131,190.88,1
17234-UK,One time,United Kingdom,55,149.89,1
17235-UK,New,United Kingdom,224,550.06,2
17236-UK,Regular,United Kingdom,474,916.13,6
17237-UK,New,United Kingdom,105,314.69,2
17238-UK,Regular,United Kingdom,1822,3744.65,17
17239-UK,One time,United Kingdom,150,382.5,1
17242-UK,New,United Kingdom,611,1135.04,2
17243-UK,Regular,United Kingdom,3370,8676.85,26
17244-UK,One time,United Kingdom,616,954.9,1
17245-UK,One time,United Kingdom,75,171.45,1
17247-UK,One time,United Kingdom,106,282.19,1
17248-UK,One time,United Kingdom,213,318.65,1
17250-UK,New,United Kingdom,168,384.52,2
17251-UK,One time,United Kingdom,110,283.28,1
17252-UK,New,United Kingdom,193,353.86,2
17253-UK,One time,United Kingdom,43,178.26,1
17254-UK,New,United Kingdom,252,272.44,2
17255-UK,New,United Kingdom,232,298.41,2
17256-UK,New,United Kingdom,141,240,2
17259-UK,New,United Kingdom,410,603.37,2
17262-UK,Return,United Kingdom,367,1253.36,5
17263-UK,One time,United Kingdom,36,63.44,1
17265-UK,New,United Kingdom,394,562.9,2
17266-UK,Return,United Kingdom,161,310.64,3
17267-UK,New,United Kingdom,159,317.62,2
17268-UK,Return,United Kingdom,844,763.64,4
17272-UK,Return,United Kingdom,1778,2148.63,4
17274-UK,One time,United Kingdom,79,111.98,1
17277-UK,New,United Kingdom,430,1065.35,2
17278-UK,One time,United Kingdom,179,246.04,1
17279-UK,One time,United Kingdom,48,187.83,1
17282-UK,Return,United Kingdom,1877,1703.41,3
17284-UK,Return,United Kingdom,1364,1652.58,6
17286-UK,One time,United Kingdom,118,153.92,1
17287-UK,Return,United Kingdom,559,1064.11,7
17288-UK,Regular,United Kingdom,1203,1419.73,7
17289-UK,Return,United Kingdom,520,944.41,3
17290-UK,New,United Kingdom,404,525.24,2
17291-UK,One time,United Kingdom,72,550.8,1
17293-UK,Regular,United Kingdom,1140,1875.11,9
17295-UK,Return,United Kingdom,294,556.95,3
17297-UK,One time,United Kingdom,67,131.78,1
17298-UK,New,United Kingdom,387,498.42,2
17299-UK,Return,United Kingdom,678,669.11,4
17301-UK,One time,United Kingdom,149,197.63,1
17302-UK,Return,United Kingdom,575,1135.63,5
17303-UK,One time,United Kingdom,144,250.04,1
17306-UK,Regular,United Kingdom,11491,8631.31,19
17309-UK,One time,United Kingdom,41,82.75,1
17311-UK,New,United Kingdom,1005,1384.85,2
17312-UK,Return,United Kingdom,372,644.3,3
17313-UK,One time,United Kingdom,1402,2328.84,1
17314-UK,Regular,United Kingdom,1896,2527.92,8
17315-UK,Regular,United Kingdom,3888,6292.26,38
17317-UK,Return,United Kingdom,1146,2600.34,3
17320-UK,Return,United Kingdom,634,1200.62,3
17321-UK,New,United Kingdom,373,700.86,2
17323-UK,Regular,United Kingdom,776,921.07,7
17324-UK,Return,United Kingdom,844,990.23,4
17325-UK,One time,United Kingdom,60,96.8,1
17329-UK,New,United Kingdom,142,523.11,2
17330-UK,New,United Kingdom,120,363.9,2
17331-UK,One time,United Kingdom,16,175.2,1
17333-UK,One time,United Kingdom,375,494.25,1
17334-UK,New,United Kingdom,315,307.02,2
17337-UK,Return,United Kingdom,1269,2027.87,4
17338-UK,Regular,United Kingdom,3128,6643.93,8
17339-UK,New,United Kingdom,152,243.36,2
17340-UK,Regular,United Kingdom,5967,12353.29,11
17341-UK,Return,United Kingdom,489,781.36,3
17343-UK,One time,United Kingdom,56,193.64,1
17344-UK,One time,United Kingdom,66,160.57,1
17345-UK,Return,United Kingdom,346,537.74,4
17346-UK,Regular,United Kingdom,1657,2676.56,15
17347-UK,One time,United Kingdom,216,228.96,1
17348-UK,Return,United Kingdom,1401,1159.52,5
17349-UK,One time,United Kingdom,112,110.75,1
17350-UK,Return,United Kingdom,795,1286.07,4
17351-UK,Return,United Kingdom,113,587.15,3
17353-UK,New,United Kingdom,1200,1740,2
17354-UK,One time,United Kingdom,1006,1393.06,1
17356-UK,One time,United Kingdom,166,178.22,1
17357-UK,New,United Kingdom,153,388.14,2
17358-UK,New,United Kingdom,202,365.85,2
17359-UK,One time,United Kingdom,161,127.86,1
17360-UK,Return,United Kingdom,335,585.79,3
17361-UK,Return,United Kingdom,157,488.2,3
17362-UK,New,United Kingdom,191,312.23,2
17364-UK,Regular,United Kingdom,2701,4481.18,11
17365-UK,Regular,United Kingdom,4777,4801.56,8
17367-UK,One time,United Kingdom,150,168.4,1
17368-UK,Return,United Kingdom,1391,1912.67,8
17370-UK,Return,United Kingdom,540,446.18,4
17371-UK,Return,United Kingdom,152,423.89,3
17372-UK,Return,United Kingdom,749,1342.68,8
17373-UK,Return,United Kingdom,408,646.92,4
17374-UK,New,United Kingdom,85,495.77,2
17375-UK,Return,United Kingdom,367,400.1,3
17376-UK,New,United Kingdom,86,203.2,2
17377-UK,Regular,United Kingdom,2076,4100.92,20
17379-UK,One time,United Kingdom,663,404.66,1
17381-UK,Regular,United Kingdom,25649,20275.61,29
17382-UK,One time,United Kingdom,25,65.4,1
17383-UK,One time,United Kingdom,150,199.29,1
17384-UK,New,United Kingdom,88,336.4,2
17385-UK,One time,United Kingdom,201,261.11,1
17386-UK,Return,United Kingdom,1902,2686.42,6
17387-UK,New,United Kingdom,542,784.11,2
17388-UK,Return,United Kingdom,1068,1259.56,4
17389-UK,Regular,United Kingdom,7612,31833.68,34
17391-UK,New,United Kingdom,480,508.8,2
17392-UK,New,United Kingdom,320,457.91,2
17394-UK,One time,United Kingdom,241,203.87,1
17396-UK,Return,United Kingdom,2005,7330.8,8
17397-UK,New,United Kingdom,254,696.41,2
17398-UK,Return,United Kingdom,310,653.38,3
17400-UK,Return,United Kingdom,1097,2129.96,5
17402-UK,Regular,United Kingdom,701,2633.85,13
17403-UK,One time,United Kingdom,117,281.62,1
17404-SWDN,Regular,Sweden,32748,31906.82,15
17405-UK,Return,United Kingdom,726,1031.41,3
17406-UK,Return,United Kingdom,787,2200.42,3
17408-UK,One time,United Kingdom,3,32.65,1
17409-UK,New,United Kingdom,105,771.85,2
17410-UK,Regular,United Kingdom,616,1214.72,5
17411-UK,Return,United Kingdom,306,778.94,3
17412-UK,Regular,United Kingdom,738,1258.06,7
17414-UK,New,United Kingdom,2100,778,2
17415-UK,One time,United Kingdom,114,507.84,1
17416-UK,Regular,United Kingdom,4302,6893.42,7
17418-UK,New,United Kingdom,289,463.46,2
17419-UK,Regular,United Kingdom,1876,4226.57,12
17420-UK,Return,United Kingdom,265,598.83,3
17422-UK,Regular,United Kingdom,2253,1979.37,6
17423-UK,New,United Kingdom,459,698.41,2
17425-UK,New,United Kingdom,407,759.17,2
17426-UK,Return,United Kingdom,3094,5037.26,6
17427-UK,One time,United Kingdom,34,100.8,1
17428-UK,Regular,United Kingdom,9474,17256.85,28
17429-UK,Return,United Kingdom,624,524.92,3
17430-UK,New,United Kingdom,190,265.76,2
17431-UK,One time,United Kingdom,292,403.3,1
17432-UK,New,United Kingdom,207,365.76,2
17433-UK,One time,United Kingdom,185,303.16,1
17434-UK,Regular,United Kingdom,1693,2373.82,7
17436-UK,New,United Kingdom,90,216.3,2
17438-UK,One time,United Kingdom,103,388.45,1
17440-UK,Return,United Kingdom,246,186.42,3
17442-UK,Regular,United Kingdom,1496,2248.56,6
17443-CAN,One time,Canada,504,534.24,1
17444-CAN,Return,Canada,2119,2940.04,3
17446-UK,New,United Kingdom,198,120.9,2
17447-UK,New,United Kingdom,443,541.53,2
17449-UK,Regular,United Kingdom,1122,2520.86,7
17450-UK,Regular,United Kingdom,69993,194550.79,46
17451-UK,Regular,United Kingdom,1203,1721.4,7
17453-UK,New,United Kingdom,219,486.72,2
17454-UK,Return,United Kingdom,243,517.53,4
17455-UK,One time,United Kingdom,66,131.7,1
17456-UK,One time,United Kingdom,222,249.86,1
17457-UK,Regular,United Kingdom,826,1737.7,5
17458-UK,One time,United Kingdom,170,316.5,1
17459-UK,New,United Kingdom,537,657.3,2
17460-UK,Regular,United Kingdom,236,622.43,6
17461-UK,Return,United Kingdom,799,757.46,3
17462-UK,New,United Kingdom,227,675.69,2
17463-UK,Return,United Kingdom,1095,1896.41,5
17464-UK,One time,United Kingdom,220,289.96,1
17466-UK,New,United Kingdom,306,763.28,2
17468-UK,New,United Kingdom,116,137,2
17469-UK,Regular,United Kingdom,787,1870.97,5
17470-UK,Return,United Kingdom,1675,1125.07,5
17472-UK,Return,United Kingdom,462,710.29,3
17475-UK,One time,United Kingdom,178,194.37,1
17480-UK,One time,United Kingdom,338,511.82,1
17481-UK,Return,United Kingdom,1061,1255.59,4
17483-UK,Return,United Kingdom,191,414.04,3
17486-UK,One time,United Kingdom,191,396.87,1
17489-UK,New,United Kingdom,428,376.64,2
17490-UK,Return,United Kingdom,1134,2092.32,7
17491-UK,Regular,United Kingdom,2013,3558.87,10
17492-UK,One time,United Kingdom,155,374.57,1
17495-UK,New,United Kingdom,229,497.56,2
17496-UK,One time,United Kingdom,79,271.05,1
17498-UK,One time,United Kingdom,394,272.22,1
17499-UK,One time,United Kingdom,711,622.88,1
17500-UK,Return,United Kingdom,17,1138,3
17501-UK,New,United Kingdom,160,288.6,2
17502-UK,Return,United Kingdom,376,689.1,4
17503-UK,New,United Kingdom,486,558.96,2
17504-UK,Regular,United Kingdom,1664,2997.03,9
17505-UK,New,United Kingdom,556,1145.84,2
17506-UK,One time,United Kingdom,139,302.2,1
17507-UK,New,United Kingdom,359,605.58,2
17508-GRC,One time,Greece,289,387.31,1
17509-UK,Return,United Kingdom,3534,6115.14,8
17510-UK,One time,United Kingdom,214,308.48,1
17511-UK,Regular,United Kingdom,64549,91062.38,31
17512-UK,Regular,United Kingdom,2753,2924.99,10
17513-UK,One time,United Kingdom,254,513.2,1
17514-UK,One time,United Kingdom,135,208.65,1
17515-UK,Return,United Kingdom,243,639.02,4
17516-UK,Return,United Kingdom,416,768.08,5
17517-UK,One time,United Kingdom,102,153.94,1
17519-UK,Regular,United Kingdom,1236,1844.02,6
17520-UK,One time,United Kingdom,365,546.81,1
17521-UK,Return,United Kingdom,519,723.21,3
17522-UK,Regular,United Kingdom,1034,1070.71,5
17523-UK,Return,United Kingdom,872,652.74,4
17524-UK,One time,United Kingdom,90,145,1
17525-UK,One time,United Kingdom,82,422.7,1
17526-UK,Return,United Kingdom,310,1195.9,4
17527-UK,Regular,United Kingdom,488,939.37,4
17528-UK,Regular,United Kingdom,2138,3628.5,8
17530-UK,Regular,United Kingdom,1526,2385,10
17531-UK,One time,United Kingdom,136,296.7,1
17534-UK,One time,United Kingdom,103,223.36,1
17535-UK,One time,United Kingdom,136,164.4,1
17536-UK,One time,United Kingdom,6,76.5,1
17537-UK,New,United Kingdom,700,897.62,2
17538-UK,One time,United Kingdom,134,98.42,1
17540-UK,New,United Kingdom,194,578.9,2
17542-UK,One time,United Kingdom,134,170.75,1
17545-UK,Return,United Kingdom,341,645.96,3
17548-UK,One time,United Kingdom,58,103.3,1
17549-UK,New,United Kingdom,210,148.86,2
17550-UK,Return,United Kingdom,86,267.16,3
17551-UK,One time,United Kingdom,150,306.84,1
17552-UK,Return,United Kingdom,719,930.41,4
17553-UK,One time,United Kingdom,1048,1487.6,1
17554-UK,Regular,United Kingdom,1763,1952.45,5
17555-UK,New,United Kingdom,349,483.26,2
17556-UK,One time,United Kingdom,101,157.9,1
17557-UK,Regular,United Kingdom,306,541.46,3
17560-UK,Return,United Kingdom,651,854.95,5
17561-UK,One time,United Kingdom,146,167.62,1
17562-UK,Regular,United Kingdom,817,1122.38,7
17564-UK,Regular,United Kingdom,146,454.01,3
17566-UK,New,United Kingdom,518,901.21,2
17567-UK,Regular,United Kingdom,2632,4331.48,8
17569-UK,One time,United Kingdom,159,344.14,1
17571-UK,Return,United Kingdom,905,1498.51,4
17572-UK,Return,United Kingdom,95,226.75,4
17573-UK,Return,United Kingdom,308,380.6,3
17574-UK,One time,United Kingdom,77,185.65,1
17576-UK,Regular,United Kingdom,1994,3622.68,19
17578-UK,One time,United Kingdom,138,143.46,1
17579-UK,Return,United Kingdom,258,448.9,3
17580-UK,Return,United Kingdom,88,215.72,3
17581-UK,Regular,United Kingdom,5927,11045.04,25
17582-UK,One time,United Kingdom,123,175.27,1
17584-UK,New,United Kingdom,458,1242.3,2
17585-UK,Return,United Kingdom,1671,1133.07,4
17588-UK,Return,United Kingdom,676,1240.2,3
17589-UK,Return,United Kingdom,1631,2404.17,4
17590-UK,Regular,United Kingdom,828,1479.22,3
17591-UK,Regular,United Kingdom,1009,2225.97,7
17593-UK,Return,United Kingdom,3101,3927.34,5
17594-UK,New,United Kingdom,550,993.18,2
17595-UK,New,United Kingdom,229,388.79,2
17596-UK,Regular,United Kingdom,4400,2827.93,7
17597-UK,One time,United Kingdom,1176,2044.37,1
17600-UK,One time,United Kingdom,144,161.67,1
17601-UK,One time,United Kingdom,103,116.01,1
17602-UK,Regular,United Kingdom,4151,5102.97,6
17603-UK,One time,United Kingdom,74,394.72,1
17604-UK,New,United Kingdom,169,309.36,2
17608-UK,New,United Kingdom,232,193.42,2
17609-UK,Regular,United Kingdom,723,1112.22,5
17611-UK,Regular,United Kingdom,2560,3984.22,15
17612-UK,Regular,United Kingdom,1808,2048.45,6
17613-UK,Regular,United Kingdom,2496,4559.15,14
17614-UK,One time,United Kingdom,238,390.07,1
17615-UK,Return,United Kingdom,140,329.6,3
17616-UK,Return,United Kingdom,224,571.2,3
17618-UK,Return,United Kingdom,331,971.58,3
17619-UK,One time,United Kingdom,127,218.52,1
17620-UK,One time,United Kingdom,60,81.44,1
17621-UK,Return,United Kingdom,514,1379.9,3
